zip,city,lat,long
,,,
84722,st george,37.457577,-113.605393
,,,
84723,st george,38.180066,-112.252461
,,,
78598,brownsville,26.569308,-97.442331
,,,
95678,sacramento,38.76407,-121.287523
,,,
95679,yuba,38.896313,-122.365365
,,,
71073,shreveport,32.51414,-93.311486
,,,
85704,tucson,32.33942,-110.984997
,,,
74011,tulsa,35.981812,-95.809191
,,,
81029,southwest KS,37.082909,-102.508878
,,,
97813,kennewick-pasco-richland,45.850406,-118.528084
,,,
81047,eastern CO,38.109603,-102.149479
,,,
72633,springfield,36.128875,-92.872765
,,,
72117,little rock,34.769847,-92.145446
,,,
72623,springfield,36.447646,-92.32079
,,,
71038,shreveport,32.951539,-93.06287
,,,
72554,jonesboro,36.438698,-91.562211
,,,
76549,killeen / temple / ft hood,31.017077,-97.833092
,,,
76556,college station,30.700385,-96.83055
,,,
87507,santa fe / taos,35.595449,-106.109399
,,,
92027,san diego,33.131156,-116.976997
,,,
78558,mcallen / edinburg,26.307831,-98.039361
,,,
96002,redding,40.527834,-122.318749
,,,
97875,kennewick-pasco-richland,45.818549,-119.132853
,,,
74051,tulsa,36.612997,-95.956681
,,,
71063,shreveport,31.911493,-93.515127
,,,
81044,pueblo,37.859663,-102.947678
,,,
74959,fort smith,35.270912,-94.623306
,,,
76432,abilene,31.842565,-98.805134
,,,
78002,san antonio,29.28375,-98.737693
,,,
80926,colorado springs,38.634733,-104.903006
,,,
74946,fort smith,35.39245,-94.454714
,,,
92832,orange county,33.868649,-117.929055
,,,
74948,fort smith,35.467968,-94.568942
,,,
72047,little rock,35.223782,-92.210687
,,,
80483,high rockies,40.091798,-106.93598
,,,
78559,mcallen / edinburg,26.148831,-97.831112
,,,
78562,mcallen / edinburg,26.297669,-97.902485
,,,
96019,redding,40.676564,-122.380909
,,,
78575,brownsville,26.02176,-97.526109
,,,
78577,mcallen / edinburg,26.15153,-98.189752
,,,
72013,little rock,35.455344,-92.368472
,,,
76228,wichita falls,33.61791,-98.062664
,,,
92618,orange county,33.666942,-117.732094
,,,
95340,merced,37.345785,-120.42415
,,,
77974,victoria,28.896922,-97.321741
,,,
77078,houston,29.852397,-95.2541
,,,
76577,austin,30.627232,-97.17025
,,,
93245,corcoran,36.29227,-119.829463
,,,
93268,bakersfield,35.162393,-119.425116
,,,
76657,waco,31.446184,-97.380488
,,,
85632,sierra vista,32.093587,-109.133232
,,,
74878,oklahoma city,35.004771,-97.069829
,,,
73573,wichita falls,34.165641,-97.938643
,,,
87723,santa fe / taos,36.058744,-105.375578
,,,
72539,jonesboro,36.33214,-91.711144
,,,
75641,tyler / east TX,32.378409,-94.575786
,,,
75642,shreveport,32.371536,-94.176599
,,,
95612,sacramento,38.384706,-121.578722
,,,
73460,texoma,34.275807,-96.65126
,,,
70814,baton rouge,30.485177,-91.067983
,,,
72479,jonesboro,35.633662,-90.905465
,,,
76388,abilene,33.322836,-99.642126
,,,
92823,orange county,33.928179,-117.809285
,,,
76389,wichita falls,33.513047,-98.457317
,,,
72745,fayetteville,36.246524,-94.102609
,,,
92130,san diego,32.945791,-117.214366
,,,
93445,san luis obispo,35.044396,-120.620199
,,,
87580,santa fe / taos,36.570074,-105.565783
,,,
87582,santa fe / taos,36.156349,-106.016092
,,,
76648,waco,31.8486,-96.807359
,,,
92614,orange county,33.680302,-117.833295
,,,
92617,orange county,33.642512,-117.841688
,,,
76271,texoma,33.464637,-96.892763
,,,
85281,phoenix,33.42744,-111.934004
,,,
89704,tahoe,39.262624,-119.815832
,,,
912,,18.445328,-66.060135
,,,
73463,wichita falls,34.10764,-97.435335
,,,
913,,18.450002,-66.042656
,,,
73481,lawton,34.43927,-97.522015
,,,
78257,san antonio,29.660485,-98.583454
,,,
74964,fayetteville,36.111948,-94.658801
,,,
76649,waco,32.001589,-97.882698
,,,
72039,little rock,35.356065,-92.397334
,,,
76367,wichita falls,33.9733,-98.721094
,,,
95403,mendocino county,38.503685,-122.754057
,,,
92624,orange county,33.451469,-117.659056
,,,
92679,orange county,33.606695,-117.60436
,,,
76301,wichita falls,33.905559,-98.479935
,,,
92883,inland empire,33.748086,-117.468037
,,,
76679,waco,31.927546,-96.579359
,,,
85640,tucson,31.557231,-111.047704
,,,
80549,north CO,40.857579,-105.04415
,,,
95405,san francisco bay area,38.437114,-122.665993
,,,
78057,san antonio,29.037278,-99.001103
,,,
78059,san antonio,29.199686,-98.840984
,,,
76302,wichita falls,33.864528,-98.491011
,,,
76371,wichita falls,33.484962,-99.642707
,,,
78160,san antonio,29.252842,-97.927233
,,,
94025,san francisco bay area,37.457524,-122.176542
,,,
72141,little rock,35.513306,-92.672187
,,,
84730,provo / orem,38.736308,-112.01938
,,,
75788,deep east texas,31.825939,-94.925873
,,,
95452,san francisco bay area,38.425523,-122.53521
,,,
73450,texoma,34.263432,-96.533234
,,,
95410,mendocino county,39.199469,-123.702253
,,,
57241,northeast SD,44.695552,-97.216193
,,,
78063,san antonio,29.689692,-98.911216
,,,
94028,san francisco bay area,37.376828,-122.209796
,,,
94038,san francisco bay area,37.526902,-122.512164
,,,
94040,san francisco bay area,37.380566,-122.085293
,,,
80521,north CO,40.594597,-105.127416
,,,
81146,pueblo,37.62445,-105.684002
,,,
72677,springfield,36.252587,-92.68524
,,,
72679,little rock,35.730057,-92.832143
,,,
76445,abilene,32.302818,-98.552383
,,,
73453,texoma,34.040983,-97.232262
,,,
92677,orange county,33.528868,-117.701175
,,,
74850,tulsa,35.109677,-96.107056
,,,
72029,little rock,34.707123,-91.238574
,,,
89519,tahoe,39.480704,-119.857872
,,,
75146,dallas / fort worth,32.564518,-96.752223
,,,
794,,18.198955,-66.309833
,,,
72107,little rock,35.14182,-92.536244
,,,
97870,east oregon,44.787989,-117.186563
,,,
85912,show low,34.434763,-109.898703
,,,
92114,san diego,32.707756,-117.055095
,,,
76454,abilene,32.21185,-98.735794
,,,
95602,yuba,38.99003,-121.114408
,,,
76210,dallas / fort worth,33.149467,-97.096016
,,,
95407,san francisco bay area,38.3933,-122.745048
,,,
95435,mendocino county,39.007213,-122.86951
,,,
95445,mendocino county,38.83252,-123.472532
,,,
77991,victoria,28.798662,-96.614555
,,,
70450,hattiesburg,30.928745,-90.266751
,,,
85266,phoenix,33.76646,-111.918051
,,,
76205,dallas / fort worth,33.192632,-97.129266
,,,
95039,monterey bay,36.82815,-121.776583
,,,
95041,san francisco bay area,37.050419,-122.057816
,,,
77619,beaumont / port arthur,29.947516,-93.918571
,,,
95567,medford-ashland,41.950683,-124.097094
,,,
95569,mendocino county,40.377299,-123.854169
,,,
95606,sacramento,38.756184,-122.195438
,,,
94043,san francisco bay area,37.414028,-122.070679
,,,
94044,san francisco bay area,37.606627,-122.477211
,,,
94063,san francisco bay area,37.493297,-122.195535
,,,
77993,victoria,28.857734,-97.428562
,,,
95354,modesto,37.639029,-120.964772
,,,
97322,corvallis/albany,44.627553,-123.017613
,,,
87415,farmington,36.81731,-108.094079
,,,
77622,beaumont / port arthur,29.862143,-94.288429
,,,
95046,san francisco bay area,37.099308,-121.59924
,,,
95050,san francisco bay area,37.351157,-121.952295
,,,
76487,dallas / fort worth,32.972482,-97.904879
,,,
76491,abilene,33.036872,-99.048807
,,,
94066,san francisco bay area,37.625086,-122.433593
,,,
78124,san antonio,29.557266,-98.146886
,,,
78130,san marcos,29.693556,-98.07285
,,,
73447,texoma,34.247252,-96.85345
,,,
92025,san diego,33.102005,-117.080419
,,,
78043,laredo,27.554788,-99.265533
,,,
97317,salem,44.902603,-122.907374
,,,
95993,yuba,39.082497,-121.680114
,,,
84667,provo / orem,39.500342,-111.664821
,,,
75209,dallas / fort worth,32.84831,-96.825474
,,,
70534,lafayette,30.21704,-92.43818
,,,
97404,eugene,44.105457,-123.133235
,,,
95570,humboldt county,41.080058,-124.156283
,,,
75156,tyler / east TX,32.277759,-96.105332
,,,
73946,southwest KS,36.935479,-102.80408
,,,
92868,orange county,33.788145,-117.87655
,,,
92603,orange county,33.624456,-117.781423
,,,
73448,texoma,33.948312,-97.106144
,,,
80925,colorado springs,38.757764,-104.655864
,,,
72526,jonesboro,35.883198,-91.779304
,,,
72527,jonesboro,35.739859,-91.684984
,,,
91307,ventura county,34.200834,-118.6649
,,,
74032,stillwater,36.20693,-96.898778
,,,
72683,springfield,35.92313,-93.102771
,,,
92105,san diego,32.737827,-117.092673
,,,
92115,san diego,32.764998,-117.073641
,,,
76502,killeen / temple / ft hood,31.103931,-97.41202
,,,
93108,santa barbara,34.448024,-119.616984
,,,
77616,beaumont / port arthur,30.569783,-94.182466
,,,
75134,dallas / fort worth,32.617663,-96.778058
,,,
90715,los angeles,33.841027,-118.079141
,,,
90716,los angeles,33.830482,-118.073451
,,,
74730,texoma,33.912019,-96.430988
,,,
74731,texoma,33.873765,-96.560439
,,,
77971,victoria,28.833262,-96.521612
,,,
71201,monroe,32.532929,-92.105911
,,,
81041,,37.867474,-102.370249
,,,
73544,lawton,34.682536,-99.745682
,,,
80524,north CO,40.646857,-105.029513
,,,
70537,lake charles,30.251621,-92.570192
,,,
91320,ventura county,34.175969,-118.945127
,,,
75211,dallas / fort worth,32.736986,-96.907815
,,,
73434,lawton,34.618434,-97.578939
,,,
90723,los angeles,33.898883,-118.166629
,,,
85631,tucson,32.590911,-110.551269
,,,
780,,18.102834,-66.568105
,,,
90717,los angeles,33.793809,-118.31717
,,,
84518,provo / orem,39.388873,-110.876886
,,,
52774,quad cities,41.906849,-90.595121
,,,
53172,milwaukee,42.911998,-87.859664
,,,
72628,fayetteville,35.839875,-93.281762
,,,
72045,little rock,35.129841,-92.03229
,,,
75667,deep east texas,31.988175,-94.844274
,,,
74014,tulsa,36.055628,-95.680816
,,,
75605,tyler / east TX,32.582243,-94.725529
,,,
92021,san diego,32.838798,-116.869956
,,,
72016,little rock,34.970823,-92.632882
,,,
70442,baton rouge,30.69314,-90.334028
,,,
926,,18.3454,-66.051545
,,,
77080,houston,29.815894,-95.522885
,,,
93728,fresno,36.757294,-119.818488
,,,
77081,houston,29.712099,-95.480935
,,,
77082,houston,29.72449,-95.640002
,,,
95833,sacramento,38.619049,-121.517552
,,,
76934,san angelo,31.603063,-100.668988
,,,
93516,bakersfield,35.002282,-117.629941
,,,
76949,san angelo,32.04114,-100.69458
,,,
93519,bakersfield,35.294349,-117.925785
,,,
91342,los angeles,34.326584,-118.382261
,,,
73564,lawton,34.84845,-98.999659
,,,
77360,deep east texas,30.846249,-95.117513
,,,
96142,tahoe,38.997166,-120.129625
,,,
96155,tahoe,38.762986,-120.087069
,,,
78655,san marcos,29.816065,-97.835054
,,,
93654,fresno,36.658709,-119.401274
,,,
96062,redding,40.580119,-122.041403
,,,
74073,tulsa,36.293084,-96.026176
,,,
92211,palm springs,33.765401,-116.334205
,,,
93528,bakersfield,35.371604,-117.643321
,,,
93530,bakersfield,36.47583,-117.860116
,,,
93531,bakersfield,35.221906,-118.582566
,,,
78415,corpus christi,27.65787,-97.479816
,,,
95948,yuba,39.339264,-121.770785
,,,
78516,mcallen / edinburg,26.144539,-98.121312
,,,
74058,stillwater,36.362625,-96.758594
,,,
93623,fresno,37.494877,-119.64428
,,,
96063,redding,40.370467,-121.606306
,,,
73661,lawton,35.167199,-99.009351
,,,
70611,lake charles,30.348118,-93.2036
,,,
78535,brownsville,26.252832,-97.743596
,,,
95968,chico,39.435211,-121.551925
,,,
78251,san antonio,29.462006,-98.676785
,,,
88345,roswell / carlsbad,33.347759,-105.680834
,,,
88346,roswell / carlsbad,33.3538,-105.540075
,,,
95758,sacramento,38.427813,-121.444696
,,,
95814,sacramento,38.580568,-121.49559
,,,
78584,mcallen / edinburg,26.57331,-98.96276
,,,
96055,redding,40.103236,-122.074735
,,,
78671,san marcos,30.218956,-98.629901
,,,
80027,boulder,39.950806,-105.159495
,,,
653,,17.985033,-66.886536
,,,
73034,oklahoma city,35.703414,-97.434052
,,,
72753,fayetteville,35.933889,-94.331072
,,,
92139,san diego,32.679888,-117.04889
,,,
92140,san diego,32.739496,-117.197401
,,,
75792,tyler / east TX,32.481968,-95.106672
,,,
92106,san diego,32.710818,-117.237613
,,,
71109,shreveport,32.467911,-93.813872
,,,
76953,san angelo,31.723768,-100.331902
,,,
76955,san angelo,31.289523,-100.15267
,,,
93534,los angeles,34.713292,-118.15292
,,,
77048,houston,29.618714,-95.324221
,,,
91701,inland empire,34.137564,-117.599945
,,,
80654,denver,40.138103,-104.065491
,,,
72936,fort smith,35.189721,-94.218511
,,,
93706,fresno,36.652065,-119.906591
,,,
78552,brownsville,26.193782,-97.75069
,,,
72088,little rock,35.595187,-92.267834
,,,
77049,houston,29.832928,-95.14904
,,,
95689,gold country,38.478832,-120.611993
,,,
97068,portland,45.352514,-122.668534
,,,
72734,fayetteville,36.27025,-94.451058
,,,
669,,18.277102,-66.869645
,,,
84053,provo / orem,40.454672,-110.010158
,,,
91202,los angeles,34.168366,-118.267771
,,,
87540,santa fe / taos,35.450199,-105.907902
,,,
93522,bakersfield,36.316298,-117.592333
,,,
78413,corpus christi,27.683192,-97.406176
,,,
95937,sacramento,38.885244,-121.999039
,,,
93703,fresno,36.76886,-119.762393
,,,
93704,fresno,36.799054,-119.801608
,,,
77067,houston,29.952629,-95.446609
,,,
87529,santa fe / taos,36.470055,-105.622837
,,,
965,,18.433757,-66.114752
,,,
70523,lafayette,29.871779,-91.440008
,,,
87533,santa fe / taos,36.024269,-106.066584
,,,
87531,santa fe / taos,36.246711,-105.839533
,,,
966,,18.401521,-66.117597
,,,
75201,dallas / fort worth,32.78776,-96.799427
,,,
75202,dallas / fort worth,32.779253,-96.804768
,,,
84662,provo / orem,39.42947,-111.471926
,,,
81410,western slope,38.804613,-107.966364
,,,
77069,houston,29.988455,-95.5312
,,,
93710,fresno,36.822349,-119.760243
,,,
78343,corpus christi,27.622119,-97.75143
,,,
95757,sacramento,38.344888,-121.431231
,,,
72103,little rock,34.590486,-92.390045
,,,
75204,dallas / fort worth,32.802127,-96.788853
,,,
71336,southwest MS,32.027122,-91.591595
,,,
80516,boulder,40.051112,-105.027632
,,,
70525,lafayette,30.411533,-92.218808
,,,
92268,palm springs,34.222079,-116.564222
,,,
75937,deep east texas,31.465322,-94.367317
,,,
89107,las vegas,36.171241,-115.209288
,,,
78353,mcallen / edinburg,26.880517,-98.216213
,,,
95834,sacramento,38.635653,-121.518416
,,,
95837,sacramento,38.693765,-121.598941
,,,
72085,little rock,35.363958,-91.829069
,,,
961,,18.413286,-66.164617
,,,
80511,boulder,40.340181,-105.572189
,,,
72865,fort smith,35.311129,-93.577173
,,,
89106,las vegas,36.181706,-115.163231
,,,
79061,amarillo,35.524915,-100.442492
,,,
79063,amarillo,34.531086,-102.09627
,,,
93608,fresno,36.492478,-120.355526
,,,
72940,fort smith,35.122069,-94.259293
,,,
74339,joplin,36.933947,-94.87971
,,,
97070,portland,45.306108,-122.773066
,,,
87051,albuquerque,35.036407,-107.852784
,,,
72703,fayetteville,36.118332,-94.043243
,,,
77035,houston,29.655503,-95.471663
,,,
77037,houston,29.89036,-95.392527
,,,
93625,fresno,36.624539,-119.671874
,,,
79082,lubbock,34.224256,-102.287745
,,,
74047,tulsa,35.853233,-96.010833
,,,
75933,beaumont / port arthur,30.553812,-93.812696
,,,
75934,deep east texas,30.894878,-94.759082
,,,
79086,amarillo,36.045957,-101.783727
,,,
80513,north CO,40.29738,-105.103753
,,,
93523,inland empire,34.957206,-117.827391
,,,
77041,houston,29.8586,-95.580768
,,,
93633,,36.822163,-118.649328
,,,
77047,houston,29.61065,-95.386863
,,,
93711,fresno,36.834289,-119.83335
,,,
93460,santa maria,34.653533,-120.007153
,,,
93554,bakersfield,35.413944,-117.764333
,,,
79091,amarillo,34.897796,-102.126227
,,,
79097,amarillo,35.435886,-101.17836
,,,
93463,santa maria,34.624395,-120.137875
,,,
78418,corpus christi,27.627121,-97.269242
,,,
95950,yuba,39.043447,-121.918099
,,,
87715,santa fe / taos,36.017058,-105.429042
,,,
72134,little rock,34.61777,-91.350611
,,,
93601,fresno,37.393471,-119.741037
,,,
93510,los angeles,34.450906,-118.227614
,,,
78384,corpus christi,27.849558,-98.385775
,,,
91311,los angeles,34.293338,-118.603118
,,,
87557,santa fe / taos,36.294337,-105.683593
,,,
87552,santa fe / taos,35.646149,-105.601579
,,,
75931,deep east texas,31.113664,-94.021385
,,,
678,,18.434099,-66.927384
,,,
93444,santa maria,35.037198,-120.504593
,,,
74135,tulsa,36.096205,-95.924016
,,,
71243,monroe,31.95173,-91.816093
,,,
71245,monroe,32.534093,-92.725885
,,,
85942,show low,34.735705,-109.954702
,,,
74071,tulsa,35.783474,-96.296196
,,,
81154,farmington,37.575406,-106.603809
,,,
72106,little rock,34.973989,-92.526078
,,,
88348,roswell / carlsbad,33.39617,-105.35839
,,,
72714,fayetteville,36.46735,-94.222151
,,,
87940,las cruces,32.621516,-107.006541
,,,
70630,lake charles,30.025828,-93.016789
,,,
75390,dallas / fort worth,32.814164,-96.84065
,,,
72211,little rock,34.750556,-92.417622
,,,
79027,clovis / portales,34.408048,-102.419542
,,,
79031,clovis / portales,34.270256,-102.449583
,,,
79033,southwest KS,36.33004,-100.983997
,,,
77096,houston,29.675339,-95.479372
,,,
94014,san francisco bay area,37.690884,-122.447441
,,,
93612,fresno,36.814864,-119.710596
,,,
95842,sacramento,38.686809,-121.349146
,,,
95843,sacramento,38.715463,-121.363422
,,,
78401,corpus christi,27.797802,-97.399067
,,,
78406,corpus christi,27.771238,-97.518793
,,,
78407,corpus christi,27.810698,-97.440395
,,,
97882,kennewick-pasco-richland,45.897431,-119.366071
,,,
70556,lake charles,30.195678,-92.557129
,,,
75219,dallas / fort worth,32.811813,-96.812898
,,,
91350,los angeles,34.440891,-118.501747
,,,
80542,north CO,40.235081,-104.999386
,,,
73549,lawton,34.644812,-99.152829
,,,
84715,provo / orem,38.290116,-111.548784
,,,
76865,san angelo,31.858516,-100.165338
,,,
72212,little rock,34.785888,-92.415028
,,,
91706,los angeles,34.09741,-117.968269
,,,
73663,northwest OK,36.102944,-98.894969
,,,
81101,pueblo,37.481245,-105.833213
,,,
97876,east oregon,45.516439,-118.035678
,,,
94015,san francisco bay area,37.681264,-122.480589
,,,
77301,houston,30.307375,-95.438548
,,,
94020,san francisco bay area,37.274612,-122.23242
,,,
94021,san francisco bay area,37.270838,-122.280738
,,,
76869,san angelo,30.910963,-98.994062
,,,
76870,killeen / temple / ft hood,31.627357,-98.546717
,,,
85334,imperial county,33.516572,-114.516407
,,,
84718,st george,37.539582,-112.045105
,,,
85930,show low,34.047324,-109.720674
,,,
72732,fayetteville,36.432516,-93.959444
,,,
95953,yuba,39.259022,-121.776826
,,,
95955,yuba,39.294516,-122.201715
,,,
84062,provo / orem,40.441154,-111.67045
,,,
70607,lake charles,30.038425,-93.190125
,,,
73660,amarillo,35.617653,-99.917328
,,,
78566,brownsville,26.148406,-97.370376
,,,
84657,provo / orem,38.818586,-111.938937
,,,
80514,boulder,40.065847,-104.955479
,,,
78248,san antonio,29.590028,-98.525262
,,,
78249,san antonio,29.565311,-98.612104
,,,
78250,san antonio,29.502729,-98.664897
,,,
75248,dallas / fort worth,32.969699,-96.797334
,,,
91042,los angeles,34.322618,-118.23757
,,,
73530,wichita falls,34.25518,-99.022339
,,,
70513,lafayette,29.899969,-91.903251
,,,
85653,tucson,32.39879,-111.386333
,,,
78221,san antonio,29.298776,-98.483212
,,,
97383,salem,44.794464,-122.721862
,,,
87937,las cruces,32.591271,-107.195218
,,,
70615,lake charles,30.255414,-93.126507
,,,
87562,santa fe / taos,35.41683,-105.684475
,,,
71219,monroe,32.325706,-91.69322
,,,
84652,provo / orem,39.016903,-111.868223
,,,
75182,dallas / fort worth,32.800521,-96.547575
,,,
92071,san diego,32.852358,-116.987842
,,,
87523,santa fe / taos,36.013638,-105.842711
,,,
97826,kennewick-pasco-richland,45.664296,-119.232316
,,,
72639,little rock,36.015321,-92.480229
,,,
96029,redding,39.94026,-122.4892
,,,
78583,brownsville,26.261363,-97.489015
,,,
73658,oklahoma city,35.949209,-98.741972
,,,
80652,denver,40.138877,-104.275149
,,,
91608,los angeles,34.138761,-118.350933
,,,
75249,dallas / fort worth,32.636069,-96.9646
,,,
72934,fort smith,35.686804,-94.284334
,,,
95629,gold country,38.516474,-120.688517
,,,
95497,mendocino county,38.743039,-123.476418
,,,
74002,tulsa,36.557214,-96.143004
,,,
93206,bakersfield,35.437302,-119.477735
,,,
74333,joplin,36.794004,-95.08191
,,,
86043,sedona,35.809701,-110.533441
,,,
72948,fort smith,35.702674,-94.392993
,,,
75042,dallas / fort worth,32.911702,-96.674838
,,,
95492,mendocino county,38.528079,-122.821349
,,,
73526,lawton,34.791644,-99.275969
,,,
91040,los angeles,34.261962,-118.336078
,,,
78113,san antonio,28.867033,-98.240425
,,,
73528,lawton,34.398379,-98.633421
,,,
75172,dallas / fort worth,32.605177,-96.674317
,,,
78114,san antonio,29.114718,-98.208661
,,,
95519,humboldt county,40.959368,-124.051236
,,,
96065,redding,40.87908,-121.893264
,,,
96068,redding,41.118402,-121.207564
,,,
72074,memphis,35.07827,-91.095316
,,,
72661,springfield,36.437506,-92.5787
,,,
76691,waco,31.769854,-97.098169
,,,
85309,phoenix,33.535476,-112.376673
,,,
72663,little rock,35.937773,-92.327794
,,,
72666,fayetteville,35.942242,-93.265351
,,,
87524,pueblo,36.932428,-105.672292
,,,
75704,tyler / east TX,32.413107,-95.443348
,,,
72944,fort smith,35.024077,-94.234595
,,,
74342,joplin,36.429301,-94.933848
,,,
78730,austin,30.370266,-97.836156
,,,
93292,visalia,36.37559,-119.211689
,,,
95524,humboldt county,40.825486,-124.049485
,,,
93313,bakersfield,35.16319,-119.046322
,,,
76692,waco,31.959701,-97.330421
,,,
93301,bakersfield,35.384336,-119.020562
,,,
95564,humboldt county,40.79088,-124.204748
,,,
73503,lawton,34.682971,-98.49182
,,,
76706,waco,31.475671,-97.083854
,,,
76708,waco,31.627123,-97.215893
,,,
76710,waco,31.539723,-97.195009
,,,
934,,18.411313,-66.124234
,,,
79012,amarillo,35.264761,-102.127678
,,,
92236,palm springs,33.686145,-116.172918
,,,
81231,western slope,38.550024,-106.919672
,,,
81232,pueblo,38.285131,-105.610466
,,,
92239,palm springs,33.762149,-115.4661
,,,
969,,18.368062,-66.108062
,,,
74012,tulsa,36.051414,-95.805721
,,,
92059,san diego,33.376467,-117.066121
,,,
85708,tucson,32.181923,-110.866407
,,,
92064,san diego,32.983606,-117.019035
,,,
80471,boulder,39.935223,-105.420972
,,,
93204,corcoran,35.889811,-120.06859
,,,
93215,visalia,35.779507,-119.200825
,,,
76543,killeen / temple / ft hood,31.149208,-97.633196
,,,
74145,tulsa,36.097138,-95.890482
,,,
74146,tulsa,36.098806,-95.855178
,,,
70520,lafayette,30.330999,-92.033704
,,,
73538,lawton,34.673992,-98.237715
,,,
89826,twin falls,41.890603,-115.385386
,,,
81024,pueblo,37.249355,-104.734713
,,,
76527,killeen / temple / ft hood,30.841795,-97.809699
,,,
97810,kennewick-pasco-richland,45.713979,-118.457961
,,,
72908,fort smith,35.309004,-94.407401
,,,
79034,southwest KS,36.359771,-100.157216
,,,
79098,amarillo,35.15335,-102.216656
,,,
79106,amarillo,35.203066,-101.895003
,,,
97402,eugene,44.047736,-123.230905
,,,
70528,lafayette,29.939505,-91.984992
,,,
71316,southwest MS,31.241848,-91.741404
,,,
75041,dallas / fort worth,32.880196,-96.651555
,,,
75703,tyler / east TX,32.235097,-95.320779
,,,
76436,killeen / temple / ft hood,31.863402,-98.228103
,,,
92887,inland empire,33.885514,-117.730164
,,,
95537,humboldt county,40.726752,-124.217378
,,,
88231,odessa / midland,32.451909,-103.262771
,,,
81071,eastern CO,38.436195,-102.246008
,,,
93030,ventura county,34.205247,-119.174092
,,,
79111,amarillo,35.220501,-101.708127
,,,
93536,bakersfield,34.74739,-118.369249
,,,
80526,north CO,40.518836,-105.143224
,,,
80107,denver,39.409358,-104.572571
,,,
70087,new orleans,29.976027,-90.315015
,,,
90049,los angeles,34.09254,-118.491064
,,,
87052,santa fe / taos,35.49375,-106.31375
,,,
71730,monroe,33.198844,-92.627076
,,,
78144,san antonio,28.951208,-97.892578
,,,
78145,corpus christi,28.645184,-97.994125
,,,
78148,san antonio,29.543813,-98.295356
,,,
78152,san antonio,29.43659,-98.205116
,,,
95556,humboldt county,41.324926,-123.600968
,,,
85710,tucson,32.214135,-110.823725
,,,
71033,shreveport,32.411929,-94.011253
,,,
76474,abilene,31.976523,-98.793857
,,,
93064,ventura county,34.247556,-118.70094
,,,
93101,santa barbara,34.418979,-119.709166
,,,
925,,18.400296,-66.050602
,,,
80475,denver,39.455178,-105.570364
,,,
97364,salem,44.99886,-123.986853
,,,
927,,18.388011,-66.072089
,,,
78385,corpus christi,27.139357,-97.90137
,,,
95912,yuba,39.016702,-122.062143
,,,
73045,oklahoma city,35.514271,-97.15053
,,,
70092,new orleans,29.89894,-89.895262
,,,
93543,los angeles,34.481108,-117.982006
,,,
97753,bend,44.240512,-121.018129
,,,
73951,southwest KS,36.942879,-101.062787
,,,
74001,tulsa,36.493357,-96.082863
,,,
76557,waco,31.285086,-97.390061
,,,
91001,los angeles,34.194489,-118.138263
,,,
78233,san antonio,29.555818,-98.361905
,,,
95670,sacramento,38.604268,-121.280327
,,,
84637,st george,38.67806,-112.518082
,,,
79035,clovis / portales,34.690472,-102.784877
,,,
79039,amarillo,35.259837,-101.096311
,,,
93551,los angeles,34.604105,-118.239213
,,,
95919,yuba,39.432882,-121.261143
,,,
93230,corcoran,36.29223,-119.622676
,,,
93003,ventura county,34.283668,-119.223196
,,,
76459,wichita falls,33.276426,-98.382374
,,,
84638,provo / orem,39.512163,-112.256314
,,,
72546,little rock,35.578882,-91.941061
,,,
76566,killeen / temple / ft hood,31.55244,-98.048509
,,,
97469,roseburg,42.910677,-123.445884
,,,
91709,inland empire,33.963723,-117.738596
,,,
80727,eastern CO,40.075829,-102.510988
,,,
95925,yuba,39.484108,-121.192649
,,,
76903,san angelo,31.484819,-100.43787
,,,
93022,ventura county,34.40778,-119.306554
,,,
95635,gold country,38.910748,-120.908621
,,,
95664,sacramento,38.80129,-121.037936
,,,
76569,killeen / temple / ft hood,30.940183,-97.227023
,,,
76519,waco,31.020832,-97.12069
,,,
97411,oregon coast,43.075636,-124.359381
,,,
78564,laredo,26.678196,-99.103088
,,,
79041,lubbock,34.043255,-101.931966
,,,
79056,southwest KS,36.223812,-100.211576
,,,
79058,amarillo,35.5795,-101.855136
,,,
95665,gold country,38.40065,-120.648462
,,,
78229,san antonio,29.501861,-98.569302
,,,
72544,springfield,36.403646,-92.189682
,,,
95645,yuba,38.884891,-121.778654
,,,
95646,tahoe,38.689261,-120.054975
,,,
95673,sacramento,38.689241,-121.459014
,,,
78236,san antonio,29.391283,-98.618734
,,,
76882,san angelo,31.816904,-99.702274
,,,
76887,san angelo,31.011897,-99.159484
,,,
74044,tulsa,36.09673,-96.382612
,,,
73547,lawton,34.993064,-99.414089
,,,
95620,sacramento,38.412615,-121.756222
,,,
71046,shreveport,32.163058,-93.948825
,,,
85650,sierra vista,31.500707,-110.201835
,,,
95677,sacramento,38.791075,-121.234854
,,,
78237,san antonio,29.421133,-98.570938
,,,
92075,san diego,32.997248,-117.26058
,,,
97824,east oregon,45.354301,-117.75647
,,,
87935,las cruces,33.254803,-107.229274
,,,
87936,las cruces,32.752827,-107.263614
,,,
80535,north CO,40.732954,-105.183846
,,,
70544,lafayette,29.904121,-91.662095
,,,
78247,san antonio,29.585862,-98.406811
,,,
74006,tulsa,36.712435,-95.895038
,,,
95638,stockton,38.313448,-121.123886
,,,
78220,san antonio,29.418151,-98.394314
,,,
76544,killeen / temple / ft hood,31.143642,-97.761047
,,,
